week_ending,commodity,price_gbp_kg,tmax_mean,tmin_mean,rain_sum,sun_sum,fx_usd_gbp,brent_usd_bbl,is_holiday,price_lag_1,price_lag_2,price_lag_4,rain_sum_4,tmax_avg_4,sun_sum_4,price_roll_4,week_num,month,price_lag_8,price_lag_12,rain_sum_8,sun_sum_8,sin_week,cos_week,log_price
2024-06-09,ASPARAGUS,12.07,18.04285714285714,7.585714285714286,7.0,0.0,1.2695,76.62,0,8.52,10.02,13.15,138.4,10.2875,0.0,0.4825000000000002,23,6,8.5,5.35,98.0,0.0,0.35460488704253584,-0.9350162426854147,2.4907230351094403
2024-06-16,ASPARAGUS,11.51,17.2,7.971428571428571,35.0,0.0,1.2744,73.78,0,12.07,8.52,11.46,133.6,17.025,0.0,0.5325000000000002,24,6,18.5,14.94,141.8,0.0,0.23931566428755768,-0.970941817426052,2.4432162227337915
2024-07-07,ASPARAGUS,10.3,18.728571428571428,10.62857142857143,94.4,0.0,1.2727,78.12,0,11.51,12.07,10.02,77.3,6.15,0.0,0.4825000000000002,27,7,17.18,10.1,206.4,0.0,-0.12053668025532283,-0.992708874098054,2.33214389523559
2024-07-14,ASPARAGUS,10.3,19.714285714285715,11.457142857142856,48.0,0.0,1.2985,75.73,0,10.3,11.51,8.52,3.999999999999993,20.516666666666666,0.0,0.4800000000000002,28,7,15.33,7.81,10.400000000000016,0.0,-0.23931566428755743,-0.9709418174260521,2.33214389523559
2019-07-07,BEANS,1.3,21.65,15.45,1.6,0.0,1.274,64.1,0,2.09,1.84,1.38,196.79999999999995,15.360714285714284,0.0,1.5125,27,7,2.49,1.73,32.8,0.0,-0.12053668025532283,-0.992708874098054,0.26236426446749106
2019-07-07,BEANS,6.05,21.65,15.45,1.6,0.0,1.274,64.1,0,1.3,2.09,1.92,173.59999999999997,13.357142857142856,0.0,1.5225,27,7,1.53,1.82,132.4,0.0,-0.12053668025532283,-0.992708874098054,1.80005827204275
2019-09-08,BEANS,1.36,21.2,15.6,16.200000000000003,0.0,1.2463,64.3,0,6.05,1.3,1.84,281.99999999999994,8.207142857142856,0.0,3.1,36,9,1.93,1.56,150.00000000000003,0.0,-0.9350162426854147,-0.3546048870425359,0.3074846997479607
2019-09-08,BEANS,1.77,21.2,15.6,16.200000000000003,0.0,1.2463,64.3,0,1.36,6.05,2.09,266.6,8.399999999999999,0.0,2.8125,36,9,1.96,2.1,139.4,0.0,-0.9350162426854147,-0.3546048870425359,0.5709795465857378
2019-09-08,BEANS,1.35,21.2,15.6,16.200000000000003,0.0,1.2463,64.3,0,1.77,1.36,1.3,251.2,8.592857142857142,0.0,2.53,36,9,1.38,2.49,46.4,0.0,-0.9350162426854147,-0.3546048870425359,0.30010459245033816
2019-09-15,BEANS,1.49,24.8,17.8,0.6000000000000001,0.0,1.3157,66.44,0,1.35,1.77,6.05,117.59999999999997,19.39642857142857,0.0,3.0625,37,9,1.92,1.53,35.39999999999999,0.0,-0.970941817426052,-0.23931566428755774,0.3987761199573678
2019-09-15,BEANS,1.96,24.8,17.8,0.6000000000000001,0.0,1.3157,66.44,0,1.49,1.35,1.36,68.59999999999997,20.42142857142857,0.0,2.9575,37,9,1.84,1.93,24.39999999999999,0.0,-0.970941817426052,-0.23931566428755774,0.6729444732424258
2019-09-15,BEANS,1.34,24.8,17.8,0.6000000000000001,0.0,1.3157,66.44,0,1.96,1.49,1.77,84.39999999999996,20.14285714285714,0.0,2.78,37,9,2.09,1.96,24.4,0.0,-0.970941817426052,-0.23931566428755774,0.29266961396282004
2019-11-03,BEANS,1.12,7.6,0.4,20.200000000000003,0.0,1.2862,61.3,0,1.34,1.96,1.35,42.0,20.925,0.0,1.985,44,11,1.3,1.38,196.79999999999995,0.0,-0.822983865893657,0.5680647467311548,0.11332868530700327
2020-08-02,BEANS,1.98,25.3,16.3,11.6,0.0,1.311,67.31,0,1.12,1.34,1.49,105.8,9.599999999999998,0.0,0.48,31,8,6.05,1.92,173.59999999999997,0.0,-0.5680647467311556,-0.8229838658936565,0.6830968447064438
2020-08-02,BEANS,2.42,25.3,16.3,11.6,0.0,1.311,67.31,0,1.98,1.12,1.96,60.0,10.357142857142854,0.0,0.4875,31,8,1.36,1.84,281.99999999999994,0.0,-0.5680647467311556,-0.8229838658936565,0.883767540168595
2020-08-02,BEANS,5.01,25.3,16.3,11.6,0.0,1.311,67.31,0,2.42,1.98,1.34,58.0,10.478571428571428,0.0,0.4925,31,8,1.77,2.09,266.6,0.0,-0.5680647467311556,-0.8229838658936565,1.6114359150967734
2020-08-09,BEANS,1.78,24.35,17.2,0.6000000000000001,0.0,1.2593,43.67,0,5.01,2.42,1.12,323.4,21.114285714285717,0.0,0.4924999999999999,32,8,1.35,1.3,251.2,0.0,-0.663122658240795,-0.7485107481711013,0.5766133643039938
2020-08-09,BEANS,2.47,24.35,17.2,0.6000000000000001,0.0,1.2593,43.67,0,1.78,5.01,1.98,372.8,20.110714285714284,0.0,0.53,32,8,1.49,6.05,117.59999999999997,0.0,-0.663122658240795,-0.7485107481711013,0.9042181506398859
2020-08-09,BEANS,4.57,24.35,17.2,0.6000000000000001,0.0,1.2593,43.67,0,2.47,1.78,2.42,315.2,19.807142857142857,0.0,0.4975,32,8,1.96,1.36,68.59999999999997,0.0,-0.663122658240795,-0.7485107481711013,1.5195132049061133
2020-08-16,BEANS,1.52,20.9,16.7,65.60000000000001,0.0,1.3358,48.84,0,4.57,2.47,5.01,130.39999999999998,7.957142857142855,0.0,0.4875,33,8,1.34,1.77,84.39999999999996,0.0,-0.7485107481711011,-0.6631226582407952,0.41871033485818504
2020-08-16,BEANS,2.27,20.9,16.7,65.60000000000001,0.0,1.3358,48.84,0,1.52,4.57,1.78,133.4,9.514285714285712,0.0,0.49,33,8,1.12,1.35,42.0,0.0,-0.7485107481711011,-0.6631226582407952,0.8197798314933114
2020-08-16,BEANS,3.49,20.9,16.7,65.60000000000001,0.0,1.3358,48.84,0,2.27,1.52,2.47,136.39999999999998,11.07142857142857,0.0,0.4875,33,8,1.98,1.49,105.8,0.0,-0.7485107481711011,-0.6631226582407952,1.2499017362143359
2020-11-08,BEANS,2.53,13.6,5.65,16.2,0.0,1.2635,37.76,0,3.49,2.27,4.57,127.2,16.77142857142857,0.0,0.3974999999999999,45,11,2.42,1.96,60.0,0.0,-0.7485107481711011,0.6631226582407952,0.9282193027394288
2021-07-18,BEANS,1.69,17.5,14.4,6.2,0.0,1.3236,75.54,0,2.53,3.49,1.52,24.4,5.099999999999999,0.0,0.5525,28,7,5.01,1.34,58.0,0.0,-0.23931566428755743,-0.9709418174260521,0.5247285289349821
2021-07-18,BEANS,2.74,17.5,14.4,6.2,0.0,1.3236,75.54,0,1.69,2.53,2.27,78.19999999999999,5.599999999999999,0.0,0.5625,28,7,1.78,1.12,323.4,0.0,-0.23931566428755743,-0.9709418174260521,1.007957920399979
2021-07-18,BEANS,6.61,17.5,14.4,6.2,0.0,1.3236,75.54,0,2.74,1.69,3.49,132.0,6.099999999999999,0.0,0.5525,28,7,2.47,1.98,372.8,0.0,-0.23931566428755743,-0.9709418174260521,1.888583653863595
2021-09-12,BEANS,1.64,27.4,18.6,1.2000000000000002,0.0,1.3551,84.52,0,6.61,2.74,2.53,30.4,9.407142857142857,0.0,1.7425,36,9,4.57,2.42,315.2,0.0,-0.9350162426854147,-0.3546048870425359,0.494696241836107
2021-09-12,BEANS,2.34,27.4,18.6,1.2000000000000002,0.0,1.3551,84.52,0,1.64,6.61,1.69,60.8,10.65,0.0,1.7575,36,9,1.52,5.01,130.39999999999998,0.0,-0.9350162426854147,-0.3546048870425359,0.85015092936961
2021-09-12,BEANS,2.71,27.4,18.6,1.2000000000000002,0.0,1.3551,84.52,0,2.34,1.64,2.74,72.0,12.510714285714284,0.0,1.76,36,9,2.27,1.78,133.4,0.0,-0.9350162426854147,-0.3546048870425359,0.9969486348916096
2021-10-03,BEANS,1.63,15.9,10.9,53.8,0.0,1.385,61.17,0,2.71,2.34,6.61,130.00000000000003,13.67142857142857,0.0,1.8175,39,10,3.49,2.47,136.39999999999998,0.0,-1.0,-1.8369701987210297e-16,0.4885800148186709
2021-10-03,BEANS,2.26,15.9,10.9,53.8,0.0,1.385,61.17,0,1.63,2.71,1.64,179.60000000000002,15.739285714285712,0.0,1.79,39,10,2.53,4.57,127.2,0.0,-1.0,-1.8369701987210297e-16,0.8153648132841944
2021-10-03,BEANS,2.47,15.9,10.9,53.8,0.0,1.385,61.17,0,2.26,1.63,2.34,171.40000000000003,17.974999999999998,0.0,1.7400000000000002,39,10,1.69,1.52,24.4,0.0,-1.0,-1.8369701987210297e-16,0.9042181506398859
2021-10-17,BEANS,1.43,15.0,10.0,1.2000000000000002,0.0,1.3262,74.98,0,2.47,2.26,2.71,301.80000000000007,18.057142857142857,0.0,1.2675,41,10,2.74,2.27,78.19999999999999,0.0,-0.9709418174260521,0.23931566428755738,0.3576744442718159
2021-10-17,BEANS,2.45,15.0,10.0,1.2000000000000002,0.0,1.3262,74.98,0,1.43,2.47,1.63,168.40000000000003,16.146428571428572,0.0,1.2325,41,10,6.61,3.49,132.0,0.0,-0.9709418174260521,0.23931566428755738,0.8960880245566357
2021-10-17,BEANS,1.95,15.0,10.0,1.2000000000000002,0.0,1.3262,74.98,0,2.45,1.43,2.26,172.40000000000003,14.882142857142856,0.0,1.2225,41,10,1.64,2.53,30.4,0.0,-0.9709418174260521,0.23931566428755738,0.6678293725756554
2022-07-10,BEANS,1.75,24.75,7.1,0.0,0.0,1.1473,86.83,0,1.95,2.45,2.47,78.4,19.08928571428571,0.0,0.8525,27,7,2.34,1.69,60.8,0.0,-0.12053668025532283,-0.992708874098054,0.5596157879354227
2022-07-10,BEANS,2.81,24.75,7.1,0.0,0.0,1.1473,86.83,0,1.75,1.95,1.43,85.2,19.610714285714284,0.0,0.8450000000000001,27,7,2.71,2.74,72.0,0.0,-0.12053668025532283,-0.992708874098054,1.0331844833456545
2022-07-10,BEANS,6.61,24.75,7.1,0.0,0.0,1.1473,86.83,0,2.81,1.75,2.45,111.2,19.21785714285714,0.0,0.8475000000000001,27,7,1.63,6.61,130.00000000000003,0.0,-0.12053668025532283,-0.992708874098054,1.888583653863595
2022-10-02,BEANS,3.35,13.7,9.7,43.6,0.0,1.3567,81.56,0,6.61,2.81,1.95,215.6,7.77142857142857,0.0,0.7425000000000002,39,10,2.26,1.64,179.60000000000002,0.0,-1.0,-1.8369701987210297e-16,1.208960345836975
2022-10-02,BEANS,3.42,13.7,9.7,43.6,0.0,1.3567,81.56,0,3.35,6.61,1.75,244.8,6.060714285714283,0.0,0.7050000000000001,39,10,2.47,2.34,171.40000000000003,0.0,-1.0,-1.8369701987210297e-16,1.2296405510745139
2023-08-06,BEANS,3.12,15.8,13.9,64.6,0.0,1.2633,82.1,0,3.42,3.35,2.81,201.6,8.492857142857144,0.0,0.3575000000000001,31,8,1.43,2.71,301.80000000000007,0.0,-0.5680647467311556,-0.8229838658936565,1.1378330018213911
2023-08-06,BEANS,4.59,15.8,13.9,64.6,0.0,1.2633,82.1,0,3.12,3.42,6.61,176.79999999999998,7.646428571428572,0.0,0.3575000000000001,31,8,2.45,1.63,168.40000000000003,0.0,-0.5680647467311556,-0.8229838658936565,1.5238800240724537
2023-08-06,BEANS,5.35,15.8,13.9,64.6,0.0,1.2633,82.1,0,4.59,3.12,3.35,205.2,8.178571428571429,0.0,0.3575000000000001,31,8,1.95,2.26,172.40000000000003,0.0,-0.5680647467311556,-0.8229838658936565,1.6770965609079151
2024-06-09,BEANS,3.2,18.04285714285714,7.585714285714286,7.0,0.0,1.2695,76.62,0,5.35,4.59,3.42,175.2,10.7,0.0,0.4800000000000002,23,6,1.75,2.47,78.4,0.0,0.35460488704253584,-0.9350162426854147,1.1631508098056809
2024-06-16,BEANS,3.33,17.2,7.971428571428571,35.0,0.0,1.2744,73.78,0,3.2,5.35,3.12,166.4,15.7,0.0,0.5375000000000002,24,6,2.81,1.43,85.2,0.0,0.23931566428755768,-0.970941817426052,1.2029723039923526
2024-07-07,BEANS,2.76,18.728571428571428,10.62857142857143,94.4,0.0,1.2727,78.12,0,3.33,3.2,4.59,119.8,6.9,0.0,0.4925000000000002,27,7,6.61,2.45,111.2,0.0,-0.12053668025532283,-0.992708874098054,1.0152306797290584
2024-07-07,BEANS,4.57,18.728571428571428,10.62857142857143,94.4,0.0,1.2727,78.12,0,2.76,3.33,5.35,162.3,7.65,0.0,0.5025000000000002,27,7,3.35,1.95,215.6,0.0,-0.12053668025532283,-0.992708874098054,1.5195132049061133
2024-07-14,BEANS,2.55,19.714285714285715,11.457142857142856,48.0,0.0,1.2985,75.73,0,4.57,2.76,3.2,5.999999999999993,22.275,0.0,0.5350000000000003,28,7,3.42,1.75,244.8,0.0,-0.23931566428755743,-0.9709418174260521,0.9360933591703348
2024-07-14,BEANS,6.75,19.714285714285715,11.457142857142856,48.0,0.0,1.2985,75.73,0,2.55,4.57,3.33,8.0,24.03333333333333,0.0,0.5550000000000003,28,7,3.12,2.81,201.6,0.0,-0.23931566428755743,-0.9709418174260521,1.9095425048844386
2024-08-04,BEANS,2.53,25.842857142857145,13.485714285714286,0.0,0.0,1.2852,84.29,0,6.75,2.55,2.76,98.2,8.567857142857143,0.0,0.6500000000000002,31,8,4.59,6.61,176.79999999999998,0.0,-0.5680647467311556,-0.8229838658936565,0.9282193027394288
2024-08-04,BEANS,3.45,25.842857142857145,13.485714285714286,0.0,0.0,1.2852,84.29,0,2.53,6.75,4.57,146.39999999999998,9.32857142857143,0.0,0.6525000000000002,31,8,5.35,3.35,205.2,0.0,-0.5680647467311556,-0.8229838658936565,1.2383742310432684
2024-08-04,BEANS,3.63,25.842857142857145,13.485714285714286,0.0,0.0,1.2852,84.29,0,3.45,2.53,2.55,266.4,9.267857142857142,0.0,0.6550000000000002,31,8,3.2,3.42,175.2,0.0,-0.5680647467311556,-0.8229838658936565,1.2892326482767593
2024-08-11,BEANS,2.28,23.81428571428572,12.414285714285716,4.0,0.0,1.3093,78.19,0,3.63,3.45,6.75,63.79999999999997,5.414285714285715,0.0,0.6150000000000002,32,8,3.33,3.12,166.4,0.0,-0.663122658240795,-0.7485107481711013,0.8241754429663494
2024-08-11,BEANS,2.89,23.81428571428572,12.414285714285716,4.0,0.0,1.3093,78.19,0,2.28,3.63,2.53,78.59999999999997,5.871428571428572,0.0,0.6225000000000003,32,8,2.76,4.59,119.8,0.0,-0.663122658240795,-0.7485107481711013,1.0612565021243408
2024-08-11,BEANS,3.27,23.81428571428572,12.414285714285716,4.0,0.0,1.3093,78.19,0,2.89,2.28,3.45,67.39999999999998,7.178571428571429,0.0,0.6025000000000003,32,8,4.57,5.35,162.3,0.0,-0.663122658240795,-0.7485107481711013,1.184789984909162
2024-08-18,BEANS,2.4,25.414285714285715,13.671428571428573,9.6,0.0,1.2905,74.04,0,3.27,2.89,3.63,110.39999999999998,13.025,0.0,0.5025000000000003,33,8,2.55,3.2,5.999999999999993,0.0,-0.7485107481711011,-0.6631226582407952,0.8754687373538999
2024-08-18,BEANS,3.81,25.414285714285715,13.671428571428573,9.6,0.0,1.2905,74.04,0,2.4,3.27,2.28,125.39999999999998,11.12142857142857,0.0,0.5150000000000002,33,8,6.75,3.33,8.0,0.0,-0.7485107481711011,-0.6631226582407952,1.3376291891386096
2024-08-18,BEANS,3.14,25.414285714285715,13.671428571428573,9.6,0.0,1.2905,74.04,0,3.81,2.4,2.89,96.99999999999996,9.814285714285711,0.0,0.5275000000000002,33,8,2.53,2.76,98.2,0.0,-0.7485107481711011,-0.6631226582407952,1.144222799920162
2024-09-08,BEANS,2.69,21.87142857142857,13.55714285714286,4.4,0.0,1.2787,86.48,0,3.14,3.81,3.27,202.4,14.078571428571427,0.0,0.4725000000000002,36,9,3.45,4.57,146.39999999999998,0.0,-0.9350162426854147,-0.3546048870425359,0.9895411936137477
2024-09-08,BEANS,3.41,21.87142857142857,13.55714285714286,4.4,0.0,1.2787,86.48,0,2.69,3.14,2.4,187.0,12.135714285714286,0.0,0.4750000000000002,36,9,3.63,2.55,266.4,0.0,-0.9350162426854147,-0.3546048870425359,1.2267122912954254
2024-09-08,BEANS,2.91,21.87142857142857,13.55714285714286,4.4,0.0,1.2787,86.48,0,3.41,2.69,3.81,90.59999999999997,11.70357142857143,0.0,0.4800000000000002,36,9,2.28,6.75,63.79999999999997,0.0,-0.9350162426854147,-0.3546048870425359,1.0681530811834012
2024-09-15,BEANS,2.47,17.52857142857143,6.214285714285714,13.2,0.0,1.2783,73.73,0,2.91,3.41,3.14,172.39999999999998,14.882142857142858,0.0,0.4975000000000002,37,9,2.89,2.53,78.59999999999997,0.0,-0.970941817426052,-0.23931566428755774,0.9042181506398859
2024-09-15,BEANS,3.44,17.52857142857143,6.214285714285714,13.2,0.0,1.2783,73.73,0,2.47,2.91,2.69,216.2,13.178571428571429,0.0,0.5025000000000002,37,9,3.27,3.45,67.39999999999998,0.0,-0.970941817426052,-0.23931566428755774,1.235471471385307
2024-09-15,BEANS,3.07,17.52857142857143,6.214285714285714,13.2,0.0,1.2783,73.73,0,3.44,2.47,3.41,223.2,10.85357142857143,0.0,0.5050000000000002,37,9,2.4,3.63,110.39999999999998,0.0,-0.970941817426052,-0.23931566428755774,1.1216775615991057
2024-10-06,BEANS,1.94,16.62857142857143,7.485714285714286,62.8,0.0,1.2528,83.39,0,3.07,3.44,2.91,72.60000000000001,16.371428571428574,0.0,0.4750000000000002,40,10,3.81,2.28,125.39999999999998,0.0,-0.992708874098054,0.1205366802553232,0.6626879730752367
2024-10-06,BEANS,3.02,16.62857142857143,7.485714285714286,62.8,0.0,1.2528,83.39,0,1.94,3.07,2.47,112.8,15.928571428571429,0.0,0.4675000000000002,40,10,3.14,2.89,96.99999999999996,0.0,-0.992708874098054,0.1205366802553232,1.1052568313867783
2024-10-06,BEANS,4.48,16.62857142857143,7.485714285714286,62.8,0.0,1.2528,83.39,0,3.02,1.94,3.44,118.2,14.282142857142857,0.0,0.4575000000000002,40,10,2.69,3.27,202.4,0.0,-0.992708874098054,0.1205366802553232,1.4996230464268938
2024-10-13,BEANS,2.07,14.671428571428573,5.657142857142857,20.8,0.0,1.2758,73.64,0,4.48,3.02,3.07,48.0,24.31071428571429,0.0,4.09,41,10,3.41,2.4,187.0,0.0,-0.9709418174260521,0.23931566428755738,0.7275486072772777
2024-10-13,BEANS,5.07,14.671428571428573,5.657142857142857,20.8,0.0,1.2758,73.64,0,2.07,4.48,1.94,4.0,25.33571428571429,0.0,2.9725,41,10,2.91,3.81,90.59999999999997,0.0,-0.9709418174260521,0.23931566428755738,1.623340817603092
2024-11-03,BEANS,4.41,13.957142857142856,8.471428571428572,8.0,0.0,1.2712,80.21,0,5.07,2.07,3.02,19.8,19.975,0.0,3.1700000000000004,44,11,2.47,3.14,172.39999999999998,0.0,-0.822983865893657,0.5680647467311548,1.4838746894587547
2018-12-16,BEETROOT,0.48,6.128571428571428,1.2428571428571429,20.200000000000003,0.0,1.2658,59.94,0,0.48,0.48,0.47,138.39999999999998,15.09642857142857,0.0,0.25,50,12,0.48,0.53,112.0,0.0,-0.2393156642875578,0.970941817426052,-0.7339691750802004
2019-01-13,BEETROOT,0.45,9.528571428571428,4.685714285714285,0.8,0.0,1.295,60.17,0,0.48,0.48,0.46,123.79999999999998,7.849999999999998,0.0,0.24,2,1,0.45,0.53,128.8,0.0,0.23931566428755774,0.970941817426052,-0.7985076962177716
2019-02-03,BEETROOT,0.49,3.542857142857143,-3.6714285714285713,7.3,0.0,1.2598,54.06,0,0.45,0.48,0.48,122.79999999999995,15.982142857142856,0.0,0.2325,5,2,0.45,0.48,13.399999999999991,0.0,0.5680647467311558,0.8229838658936564,-0.7133498878774648
2019-02-10,BEETROOT,0.5,8.72857142857143,1.871428571428572,25.9,0.0,1.2132,58.55,0,0.49,0.45,0.48,208.4,15.635714285714284,0.0,0.2375,6,2,0.45,0.49,35.6,0.0,0.6631226582407952,0.7485107481711011,-0.6931471805599453
2019-02-17,BEETROOT,0.49,11.2,4.642857142857143,0.0,0.0,1.2936,63.2,0,0.5,0.49,0.48,236.4,8.62142857142857,0.0,0.2149999999999999,7,2,0.47,0.48,35.599999999999994,0.0,0.7485107481711011,0.6631226582407953,-0.7133498878774648
2019-03-03,BEETROOT,0.46,11.614285714285714,2.1142857142857143,16.2,0.0,1.2633,53.23,0,0.49,0.5,0.45,181.2,17.567857142857143,0.0,0.2425,9,3,0.46,0.45,122.6,0.0,0.8854560256532099,0.4647231720437686,-0.7765287894989963
2019-03-10,BEETROOT,0.48,7.857142857142857,1.2142857142857142,68.6,0.0,1.2086,57.93,0,0.46,0.49,0.49,111.8,8.924999999999999,0.0,0.245,10,3,0.48,0.45,190.39999999999995,0.0,0.9350162426854148,0.35460488704253557,-0.7339691750802004
2019-04-07,BEETROOT,0.47,8.628571428571428,2.7857142857142856,53.2,0.0,1.2675,63.56,0,0.47,0.48,0.49,89.2,17.64642857142857,0.0,5.895,14,4,0.48,0.45,34.99999999999997,0.0,0.992708874098054,-0.12053668025532288,-0.7550225842780328
2019-04-14,BEETROOT,0.52,10.657142857142857,0.7000000000000001,0.0,0.0,1.3095,65.25,0,0.47,0.47,0.46,48.6,19.725,0.0,4.81,15,4,0.48,0.47,138.39999999999998,0.0,0.9709418174260521,-0.2393156642875575,-0.6539264674066639
2019-05-12,BEETROOT,0.51,11.757142857142858,3.314285714285714,45.0,0.0,1.287,62.72,1,0.52,0.52,0.47,62.0,17.603571428571424,0.0,3.4375000000000004,19,5,0.45,0.46,123.79999999999998,0.0,0.7485107481711013,-0.663122658240795,-0.6733445532637656
2019-05-19,BEETROOT,0.51,18.02857142857143,7.442857142857143,16.4,0.0,1.3165,65.67,0,0.51,0.52,0.47,173.39999999999998,11.56785714285714,0.0,3.99,20,5,0.49,0.48,122.79999999999995,0.0,0.6631226582407952,-0.7485107481711012,-0.6733445532637656
2019-06-09,BEETROOT,0.5,15.957142857142856,9.085714285714284,58.39999999999999,0.0,1.2149,58.63,0,0.51,0.51,0.52,63.599999999999966,16.310714285714283,0.0,3.0025,23,6,0.5,0.48,208.4,0.0,0.35460488704253584,-0.9350162426854147,-0.6931471805599453
2019-06-16,BEETROOT,0.48,15.357142857142858,7.028571428571429,38.8,0.0,1.3127,66.5,0,0.5,0.51,0.52,121.19999999999996,19.989285714285717,0.0,1.5425,24,6,0.49,0.48,236.4,0.0,0.23931566428755768,-0.970941817426052,-0.7339691750802004
2019-07-07,BEETROOT,0.54,18.142857142857142,9.914285714285716,0.8,0.0,1.274,64.1,0,0.48,0.5,0.51,110.39999999999998,13.025,0.0,1.55,27,7,0.46,0.45,181.2,0.0,-0.12053668025532283,-0.992708874098054,-0.616186139423817
2019-07-14,BEETROOT,0.53,20.81428571428572,12.514285714285714,83.2,0.0,1.2829,62.6,0,0.54,0.48,0.51,3.199999999999972,10.49285714285714,0.0,3.09,28,7,0.48,0.49,111.8,0.0,-0.23931566428755743,-0.9709418174260521,-0.6348782724359695
2019-08-04,BEETROOT,0.52,20.81428571428572,13.94285714285714,12.0,0.0,1.301,65.66,0,0.53,0.54,0.5,202.4,14.078571428571426,0.0,1.3925,31,8,0.47,0.5,89.2,0.0,-0.5680647467311556,-0.8229838658936565,-0.6539264674066639
2019-08-11,BEETROOT,0.49,20.2,12.885714285714286,203.4,0.0,1.2206,58.14,0,0.52,0.53,0.48,45.39999999999997,15.439285714285711,0.0,2.6625,32,8,0.52,0.49,48.6,0.0,-0.663122658240795,-0.7485107481711013,-0.7133498878774648
2019-08-18,BEETROOT,0.5,18.485714285714288,10.8,34.800000000000004,0.0,1.279,62.0,0,0.49,0.52,0.54,200.2,8.657142857142855,0.0,3.535,33,8,0.51,0.46,62.0,0.0,-0.7485107481711011,-0.6631226582407952,-0.6931471805599453
2019-09-08,BEETROOT,0.49,16.8,8.72857142857143,15.4,0.0,1.2463,64.3,0,0.5,0.49,0.53,178.79999999999995,9.11785714285714,0.0,2.5175,36,9,0.51,0.48,173.39999999999998,0.0,-0.9350162426854147,-0.3546048870425359,-0.7133498878774648
2019-09-15,BEETROOT,0.49,16.74285714285714,10.8,48.2,0.0,1.3157,66.44,0,0.49,0.5,0.52,82.79999999999997,18.864285714285717,0.0,2.9875,37,9,0.5,0.47,63.599999999999966,0.0,-0.970941817426052,-0.23931566428755774,-0.7133498878774648
2019-10-06,BEETROOT,0.51,12.55714285714286,6.428571428571429,70.0,0.0,1.3036,71.63,0,0.49,0.49,0.49,58.99999999999997,20.19285714285714,0.0,2.5875,40,10,0.48,0.52,121.19999999999996,0.0,-0.992708874098054,0.1205366802553232,-0.6733445532637656
2019-10-13,BEETROOT,0.5,13.428571428571429,8.242857142857144,38.8,0.0,1.3178,66.57,0,0.51,0.49,0.5,237.2,18.489285714285717,0.0,2.53,41,10,0.54,0.51,110.39999999999998,0.0,-0.9709418174260521,0.23931566428755738,-0.6931471805599453
2019-11-03,BEETROOT,0.51,9.985714285714286,3.142857142857143,59.2,0.0,1.2862,61.3,0,0.5,0.51,0.49,42.0,19.889285714285712,0.0,2.0725,44,11,0.53,0.51,3.199999999999972,0.0,-0.822983865893657,0.5680647467311548,-0.6733445532637656
2019-11-10,BEETROOT,0.5,7.442857142857142,2.371428571428571,55.2,0.0,1.2329,63.02,0,0.51,0.5,0.49,74.8,18.01785714285714,0.0,2.0275,45,11,0.52,0.5,202.4,0.0,-0.7485107481711011,0.6631226582407952,-0.6931471805599453
2019-11-17,BEETROOT,0.48,6.228571428571429,0.2857142857142857,12.0,0.0,1.3176,65.37,0,0.5,0.51,0.51,72.4,19.653571428571425,0.0,1.31,46,11,0.49,0.48,45.39999999999997,0.0,-0.6631226582407955,0.7485107481711007,-0.7339691750802004
2019-12-08,BEETROOT,0.49,10.314285714285717,4.871428571428572,75.2,0.0,1.2553,66.65,0,0.48,0.5,0.5,93.2,12.057142857142855,0.0,1.2574999999999998,49,12,0.5,0.54,200.2,0.0,-0.35460488704253595,0.9350162426854147,-0.7133498878774648
2019-12-15,BEETROOT,0.47,6.6000000000000005,2.5142857142857147,34.4,0.0,1.3133,66.67,0,0.49,0.48,0.51,96.8,17.478571428571424,0.0,1.0675,50,12,0.49,0.53,178.79999999999995,0.0,-0.2393156642875578,0.970941817426052,-0.7550225842780328
2020-01-12,BEETROOT,0.45,9.571428571428571,3.357142857142857,83.60000000000001,0.0,1.2901,39.75,0,0.47,0.49,0.5,108.6,7.5071428571428545,0.0,1.0975,2,1,0.49,0.52,82.79999999999997,0.0,0.23931566428755774,0.970941817426052,-0.7985076962177716
2020-01-19,BEETROOT,0.47,7.685714285714285,3.042857142857143,16.0,0.0,1.3392,47.03,0,0.45,0.47,0.48,91.20000000000002,10.65,0.0,1.035,3,1,0.51,0.49,58.99999999999997,0.0,0.3546048870425356,0.9350162426854148,-0.7550225842780328
2020-02-02,BEETROOT,0.46,8.742857142857142,3.128571428571429,56.2,0.0,1.3128,67.05,0,0.47,0.45,0.49,294.0,17.00357142857143,0.0,1.2825,5,2,0.5,0.5,237.2,0.0,0.5680647467311558,0.8229838658936564,-0.7765287894989963
2020-02-09,BEETROOT,0.47,9.114285714285714,1.9,92.0,0.0,1.2469,43.19,0,0.46,0.47,0.47,247.40000000000003,8.532142857142855,0.0,0.8925,6,2,0.51,0.49,42.0,0.0,0.6631226582407952,0.7485107481711011,-0.7550225842780328
2020-02-16,BEETROOT,0.46,7.028571428571429,1.4,90.2,0.0,1.3348,47.8,0,0.47,0.46,0.45,134.8,18.78214285714286,0.0,1.5225,7,2,0.5,0.49,74.8,0.0,0.7485107481711011,0.6631226582407953,-0.7765287894989963
